"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView.  Data presented from public health laboratories include the weekly total number of specimens tested, the number of positive influenza tests, and the number by influenza virus type, subtype, and influenza B lineage."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,A (2009 H1N1),A (H3),A (Subtyping not Performed),B,BVic,BYam,H3N2v,A (H5)
HHS Regions,Region 1,2021,43,1670,0,3,0,0,0,0,0,0
HHS Regions,Region 2,2021,43,110,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2021,43,4596,0,10,1,1,0,0,0,0
HHS Regions,Region 4,2021,43,620,0,8,0,0,0,0,0,0
HHS Regions,Region 5,2021,43,5624,0,21,1,0,1,0,0,0
HHS Regions,Region 6,2021,43,423,0,0,1,0,0,0,0,0
HHS Regions,Region 7,2021,43,2508,0,1,0,0,0,0,0,0
HHS Regions,Region 8,2021,43,1835,0,2,3,0,0,0,0,0
HHS Regions,Region 9,2021,43,6711,0,5,1,2,1,0,0,0
HHS Regions,Region 10,2021,43,862,0,0,0,0,6,0,0,0
HHS Regions,Region 1,2021,44,1957,0,23,0,0,1,0,0,0
HHS Regions,Region 2,2021,44,119,0,2,0,0,0,0,0,0
HHS Regions,Region 3,2021,44,3592,0,9,3,0,0,0,0,0
HHS Regions,Region 4,2021,44,637,0,45,0,0,2,0,0,0
HHS Regions,Region 5,2021,44,6858,0,92,3,0,0,0,0,0
HHS Regions,Region 6,2021,44,425,0,2,0,0,0,0,0,0
HHS Regions,Region 7,2021,44,2022,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2021,44,2267,0,10,4,0,0,0,0,0
HHS Regions,Region 9,2021,44,5384,0,0,1,0,0,0,0,0
HHS Regions,Region 10,2021,44,954,0,0,0,1,1,0,0,0
HHS Regions,Region 1,2021,45,2128,0,30,0,0,0,0,0,0
HHS Regions,Region 2,2021,45,93,0,13,0,0,0,0,0,0
HHS Regions,Region 3,2021,45,4005,0,11,2,1,1,0,0,0
HHS Regions,Region 4,2021,45,565,0,38,2,0,0,0,0,0
HHS Regions,Region 5,2021,45,5557,0,55,1,1,0,0,0,0
HHS Regions,Region 6,2021,45,364,0,2,1,0,0,0,0,0
HHS Regions,Region 7,2021,45,2132,0,8,0,0,0,0,0,0
HHS Regions,Region 8,2021,45,2012,0,49,40,1,0,0,0,0
HHS Regions,Region 9,2021,45,5506,0,6,2,0,0,0,0,0
HHS Regions,Region 10,2021,45,732,0,1,0,0,0,0,0,0
HHS Regions,Region 1,2021,46,2378,0,30,0,0,3,0,0,0
HHS Regions,Region 2,2021,46,118,0,47,0,0,0,0,0,0
HHS Regions,Region 3,2021,46,4499,0,91,4,2,0,1,0,0
HHS Regions,Region 4,2021,46,596,0,93,5,0,0,0,0,0
HHS Regions,Region 5,2021,46,5610,2,77,11,2,1,0,0,0
HHS Regions,Region 6,2021,46,519,0,12,0,0,0,0,0,0
HHS Regions,Region 7,2021,46,2259,0,13,1,0,0,0,0,0
HHS Regions,Region 8,2021,46,2209,0,78,54,0,0,0,0,0
HHS Regions,Region 9,2021,46,4975,0,9,2,0,0,0,0,0
HHS Regions,Region 10,2021,46,808,0,2,0,1,0,0,0,0
HHS Regions,Region 1,2021,47,1983,0,28,1,0,0,0,0,0
HHS Regions,Region 2,2021,47,85,0,13,1,0,0,0,0,0
HHS Regions,Region 3,2021,47,3371,0,90,4,1,0,0,0,0
HHS Regions,Region 4,2021,47,375,0,120,6,0,0,0,0,0
HHS Regions,Region 5,2021,47,4065,0,148,4,0,0,0,0,0
HHS Regions,Region 6,2021,47,335,0,27,0,2,2,0,0,0
HHS Regions,Region 7,2021,47,1319,1,5,2,0,0,0,0,0
HHS Regions,Region 8,2021,47,1277,0,70,39,1,0,0,0,0
HHS Regions,Region 9,2021,47,3311,0,22,3,0,0,0,0,0
HHS Regions,Region 10,2021,47,501,0,3,0,0,0,0,0,0
HHS Regions,Region 1,2021,48,2701,0,50,2,0,3,0,0,0
HHS Regions,Region 2,2021,48,111,0,31,1,0,0,0,0,0
HHS Regions,Region 3,2021,48,5780,0,169,10,1,0,0,0,0
HHS Regions,Region 4,2021,48,649,0,116,11,0,0,0,0,0
HHS Regions,Region 5,2021,48,5454,0,150,34,0,0,0,0,0
HHS Regions,Region 6,2021,48,743,0,111,1,0,0,0,0,0
HHS Regions,Region 7,2021,48,3050,0,35,9,0,0,0,0,0
HHS Regions,Region 8,2021,48,1894,1,122,60,0,0,0,0,0
HHS Regions,Region 9,2021,48,4513,0,50,8,2,0,0,0,0
HHS Regions,Region 10,2021,48,647,0,2,0,1,0,0,0,0
HHS Regions,Region 1,2021,49,3174,0,67,0,0,0,0,0,0
HHS Regions,Region 2,2021,49,1897,0,25,16,0,0,0,0,0
HHS Regions,Region 3,2021,49,4935,0,167,26,1,0,0,0,0
HHS Regions,Region 4,2021,49,648,0,118,16,0,0,0,0,0
HHS Regions,Region 5,2021,49,6127,0,229,79,0,2,0,0,0
HHS Regions,Region 6,2021,49,3763,0,133,8,0,0,0,0,0
HHS Regions,Region 7,2021,49,2865,0,28,14,0,0,0,0,0
HHS Regions,Region 8,2021,49,1454,0,112,37,0,0,0,0,0
HHS Regions,Region 9,2021,49,4252,0,67,43,0,0,0,0,0
HHS Regions,Region 10,2021,49,847,0,6,2,0,0,0,0,0
HHS Regions,Region 1,2021,50,2615,0,55,2,0,0,0,0,0
HHS Regions,Region 2,2021,50,4432,0,23,22,0,0,0,0,0
HHS Regions,Region 3,2021,50,5638,0,120,38,2,0,0,0,0
HHS Regions,Region 4,2021,50,743,0,176,22,0,0,0,0,0
HHS Regions,Region 5,2021,50,6370,0,195,69,1,0,0,0,0
HHS Regions,Region 6,2021,50,3624,0,160,16,0,0,0,0,0
HHS Regions,Region 7,2021,50,3248,0,65,36,0,0,0,0,0
HHS Regions,Region 8,2021,50,1343,0,222,59,0,0,0,0,0
HHS Regions,Region 9,2021,50,3872,0,72,51,1,0,0,0,0
HHS Regions,Region 10,2021,50,920,0,9,1,0,0,0,0,0
HHS Regions,Region 1,2021,51,2513,0,49,0,0,0,0,0,0
HHS Regions,Region 2,2021,51,4929,0,31,9,1,0,0,0,0
HHS Regions,Region 3,2021,51,6002,0,85,13,0,0,0,0,0
HHS Regions,Region 4,2021,51,860,0,171,19,0,0,0,0,0
HHS Regions,Region 5,2021,51,6860,0,184,53,0,0,0,0,0
HHS Regions,Region 6,2021,51,2790,0,86,27,1,0,0,0,0
HHS Regions,Region 7,2021,51,3123,0,60,40,0,0,0,0,0
HHS Regions,Region 8,2021,51,1274,0,282,89,0,0,0,0,0
HHS Regions,Region 9,2021,51,3889,0,56,25,1,0,0,0,0
HHS Regions,Region 10,2021,51,948,0,18,12,0,0,0,0,0
HHS Regions,Region 1,2021,52,2626,0,40,0,0,0,0,0,0
HHS Regions,Region 2,2021,52,3427,0,23,8,0,0,0,0,0
HHS Regions,Region 3,2021,52,7158,0,102,28,4,0,0,0,0
HHS Regions,Region 4,2021,52,2113,0,129,31,0,0,0,0,0
HHS Regions,Region 5,2021,52,8447,0,211,61,0,0,0,0,0
HHS Regions,Region 6,2021,52,7080,0,69,101,1,0,0,0,0
HHS Regions,Region 7,2021,52,4239,0,55,102,0,0,0,0,0
HHS Regions,Region 8,2021,52,1923,0,283,148,0,0,0,0,0
HHS Regions,Region 9,2021,52,5652,0,67,16,1,0,0,0,0
HHS Regions,Region 10,2021,52,1041,0,37,11,0,0,0,0,0
HHS Regions,Region 1,2022,1,3408,0,41,0,0,0,0,0,0
HHS Regions,Region 2,2022,1,4348,0,6,5,1,0,0,0,0
HHS Regions,Region 3,2022,1,13423,0,89,7,0,0,0,0,0
HHS Regions,Region 4,2022,1,4563,0,56,30,3,0,0,0,0
HHS Regions,Region 5,2022,1,10872,0,135,34,2,0,0,0,0
HHS Regions,Region 6,2022,1,7665,0,133,45,0,0,0,0,0
HHS Regions,Region 7,2022,1,6692,0,37,110,0,0,0,0,0
HHS Regions,Region 8,2022,1,2337,0,224,85,1,0,0,0,0
HHS Regions,Region 9,2022,1,11535,0,74,19,1,0,0,0,0
HHS Regions,Region 10,2022,1,1498,0,19,9,0,0,0,0,0
HHS Regions,Region 1,2022,2,3856,0,34,0,0,0,0,0,0
HHS Regions,Region 2,2022,2,4281,0,4,8,0,0,0,0,0
HHS Regions,Region 3,2022,2,10414,0,84,7,0,0,0,0,0
HHS Regions,Region 4,2022,2,4445,0,34,8,1,0,0,0,0
HHS Regions,Region 5,2022,2,10378,0,83,30,0,0,0,0,0
HHS Regions,Region 6,2022,2,7423,0,71,42,0,0,0,0,0
HHS Regions,Region 7,2022,2,7870,0,17,157,1,0,0,0,0
HHS Regions,Region 8,2022,2,2804,0,251,118,0,0,0,0,0
HHS Regions,Region 9,2022,2,13474,0,42,23,0,0,0,0,0
HHS Regions,Region 10,2022,2,1739,0,15,0,0,0,0,0,0
HHS Regions,Region 1,2022,3,3637,0,16,1,0,0,0,0,0
HHS Regions,Region 2,2022,3,3215,0,1,4,0,0,0,0,0
HHS Regions,Region 3,2022,3,6640,0,46,5,0,0,0,0,0
HHS Regions,Region 4,2022,3,1173,0,22,2,0,0,0,0,0
HHS Regions,Region 5,2022,3,8301,0,56,17,0,0,0,0,0
HHS Regions,Region 6,2022,3,3742,0,50,11,1,0,0,0,0
HHS Regions,Region 7,2022,3,5699,0,55,60,0,0,0,0,0
HHS Regions,Region 8,2022,3,3021,0,240,92,0,0,0,0,0
HHS Regions,Region 9,2022,3,12920,0,26,8,0,0,0,0,0
HHS Regions,Region 10,2022,3,1569,0,17,2,0,0,0,0,0
HHS Regions,Region 1,2022,4,3399,0,14,2,0,1,0,0,0
HHS Regions,Region 2,2022,4,3103,0,1,4,0,0,0,0,0
HHS Regions,Region 3,2022,4,5570,0,35,5,0,0,0,0,0
HHS Regions,Region 4,2022,4,497,0,13,5,0,1,0,0,0
HHS Regions,Region 5,2022,4,5897,0,54,12,0,0,0,0,0
HHS Regions,Region 6,2022,4,3354,0,53,12,2,0,0,0,0
HHS Regions,Region 7,2022,4,4812,0,29,89,0,0,0,0,0
HHS Regions,Region 8,2022,4,2510,0,156,38,1,0,0,0,0
HHS Regions,Region 9,2022,4,10400,0,35,17,0,0,0,0,0
HHS Regions,Region 10,2022,4,1341,0,13,5,2,0,0,0,0
HHS Regions,Region 1,2022,5,3033,0,18,1,0,0,0,0,0
HHS Regions,Region 2,2022,5,2472,0,0,6,0,0,0,0,0
HHS Regions,Region 3,2022,5,4454,0,33,4,1,0,0,0,0
HHS Regions,Region 4,2022,5,284,0,14,7,0,1,0,0,0
HHS Regions,Region 5,2022,5,3927,0,48,4,0,0,0,0,0
HHS Regions,Region 6,2022,5,1956,0,31,1,1,0,0,0,0
HHS Regions,Region 7,2022,5,2354,0,32,38,0,0,0,0,0
HHS Regions,Region 8,2022,5,1710,0,177,34,0,0,0,0,0
HHS Regions,Region 9,2022,5,7162,0,27,25,1,0,0,0,0
HHS Regions,Region 10,2022,5,344,0,7,1,0,0,0,0,0
HHS Regions,Region 1,2022,6,2868,0,13,0,0,0,0,0,0
HHS Regions,Region 2,2022,6,2353,0,1,5,0,0,0,0,0
HHS Regions,Region 3,2022,6,3528,0,19,3,1,0,0,0,0
HHS Regions,Region 4,2022,6,203,0,21,3,0,0,0,0,0
HHS Regions,Region 5,2022,6,3428,0,55,10,0,0,0,0,0
HHS Regions,Region 6,2022,6,2551,0,44,12,1,0,0,0,0
HHS Regions,Region 7,2022,6,1919,0,34,55,0,0,0,0,0
HHS Regions,Region 8,2022,6,1355,0,227,23,0,0,0,0,0
HHS Regions,Region 9,2022,6,8176,0,59,32,0,0,0,0,0
HHS Regions,Region 10,2022,6,311,0,15,4,0,0,0,0,0
HHS Regions,Region 1,2022,7,2458,0,18,0,0,0,0,0,0
HHS Regions,Region 2,2022,7,2526,1,2,6,0,0,0,0,0
HHS Regions,Region 3,2022,7,3289,0,37,0,0,0,0,0,0
HHS Regions,Region 4,2022,7,245,0,18,11,0,1,0,0,0
HHS Regions,Region 5,2022,7,3060,0,46,11,0,0,0,0,0
HHS Regions,Region 6,2022,7,2782,0,44,54,0,0,0,0,0
HHS Regions,Region 7,2022,7,1333,0,21,43,0,0,0,0,0
HHS Regions,Region 8,2022,7,1018,0,151,19,1,0,0,0,0
HHS Regions,Region 9,2022,7,5922,0,46,15,0,0,0,0,0
HHS Regions,Region 10,2022,7,234,0,25,3,0,0,0,0,0
HHS Regions,Region 1,2022,8,1863,0,5,1,0,0,0,0,0
HHS Regions,Region 2,2022,8,1733,0,0,5,0,0,0,0,0
HHS Regions,Region 3,2022,8,2913,0,26,3,0,0,0,0,0
HHS Regions,Region 4,2022,8,218,0,39,15,0,0,0,0,0
HHS Regions,Region 5,2022,8,3108,0,55,13,0,0,0,0,0
HHS Regions,Region 6,2022,8,1554,0,42,42,1,0,0,0,0
HHS Regions,Region 7,2022,8,1018,0,23,23,1,0,0,0,0
HHS Regions,Region 8,2022,8,830,0,103,10,0,0,0,0,0
HHS Regions,Region 9,2022,8,4741,0,42,10,0,0,0,0,0
HHS Regions,Region 10,2022,8,177,0,36,6,0,0,0,0,0
HHS Regions,Region 1,2022,9,1442,0,14,1,0,0,0,0,0
HHS Regions,Region 2,2022,9,1772,0,4,8,0,0,0,0,0
HHS Regions,Region 3,2022,9,2737,1,47,7,0,1,0,0,0
HHS Regions,Region 4,2022,9,189,0,17,12,0,0,0,0,0
HHS Regions,Region 5,2022,9,2999,0,87,21,0,0,0,0,0
HHS Regions,Region 6,2022,9,1699,0,54,41,0,0,0,0,0
HHS Regions,Region 7,2022,9,683,0,38,19,0,0,0,0,0
HHS Regions,Region 8,2022,9,760,0,113,16,0,0,0,0,0
HHS Regions,Region 9,2022,9,4640,0,57,8,2,0,0,0,0
HHS Regions,Region 10,2022,9,760,0,45,2,0,0,0,0,0
HHS Regions,Region 1,2022,10,1087,0,30,0,0,0,0,0,0
HHS Regions,Region 2,2022,10,1769,0,9,3,0,0,0,0,0
HHS Regions,Region 3,2022,10,2722,0,39,6,0,0,0,0,0
HHS Regions,Region 4,2022,10,160,0,30,5,0,1,0,0,0
HHS Regions,Region 5,2022,10,2584,0,86,27,0,0,0,0,0
HHS Regions,Region 6,2022,10,1595,0,57,21,0,0,0,0,0
HHS Regions,Region 7,2022,10,515,0,26,16,0,0,0,0,0
HHS Regions,Region 8,2022,10,709,0,95,15,0,0,0,0,0
HHS Regions,Region 9,2022,10,3988,0,60,12,0,0,0,0,0
HHS Regions,Region 10,2022,10,844,0,57,4,0,0,0,0,0
HHS Regions,Region 1,2022,11,1057,0,27,1,0,0,0,0,0
HHS Regions,Region 2,2022,11,1885,1,17,11,0,0,0,0,0
HHS Regions,Region 3,2022,11,2285,0,38,4,0,0,0,0,0
HHS Regions,Region 4,2022,11,144,0,35,3,0,0,0,0,0
HHS Regions,Region 5,2022,11,2376,1,83,22,0,0,0,0,0
HHS Regions,Region 6,2022,11,1211,0,65,19,0,0,0,0,0
HHS Regions,Region 7,2022,11,449,1,21,13,0,0,0,0,0
HHS Regions,Region 8,2022,11,653,0,91,18,0,0,0,0,0
HHS Regions,Region 9,2022,11,3167,0,58,35,0,0,0,0,0
HHS Regions,Region 10,2022,11,664,0,39,5,0,0,0,0,0
HHS Regions,Region 1,2022,12,1225,0,35,2,0,0,0,0,0
HHS Regions,Region 2,2022,12,2119,0,21,10,0,0,0,0,0
HHS Regions,Region 3,2022,12,2379,0,75,3,1,0,0,0,0
HHS Regions,Region 4,2022,12,147,0,45,5,0,0,0,0,0
HHS Regions,Region 5,2022,12,2365,0,86,12,0,0,0,0,0
HHS Regions,Region 6,2022,12,1250,0,66,14,0,0,0,0,0
HHS Regions,Region 7,2022,12,442,0,26,18,0,0,0,0,0
HHS Regions,Region 8,2022,12,582,0,87,14,0,0,0,0,0
HHS Regions,Region 9,2022,12,3231,0,101,17,0,0,0,0,0
HHS Regions,Region 10,2022,12,640,0,61,3,0,0,0,0,0
HHS Regions,Region 1,2022,13,1039,0,65,0,0,0,0,0,0
HHS Regions,Region 2,2022,13,2208,0,20,13,0,0,0,0,0
HHS Regions,Region 3,2022,13,2428,0,69,6,0,0,0,0,0
HHS Regions,Region 4,2022,13,152,0,41,4,0,0,0,0,0
HHS Regions,Region 5,2022,13,2493,0,105,15,0,0,0,0,0
HHS Regions,Region 6,2022,13,1008,0,65,10,0,0,0,0,0
HHS Regions,Region 7,2022,13,396,0,32,19,1,0,0,0,0
HHS Regions,Region 8,2022,13,601,0,118,18,0,1,0,0,0
HHS Regions,Region 9,2022,13,2964,0,110,27,0,0,0,0,0
HHS Regions,Region 10,2022,13,544,0,41,2,0,0,0,0,0
HHS Regions,Region 1,2022,14,1261,0,88,1,0,0,0,0,0
HHS Regions,Region 2,2022,14,2473,0,50,16,0,0,0,0,0
HHS Regions,Region 3,2022,14,2525,0,73,7,0,0,0,0,0
HHS Regions,Region 4,2022,14,162,0,47,8,0,0,0,0,0
HHS Regions,Region 5,2022,14,2504,0,98,11,0,0,0,0,0
HHS Regions,Region 6,2022,14,890,0,41,7,0,0,0,0,0
HHS Regions,Region 7,2022,14,431,0,22,10,1,1,0,0,0
HHS Regions,Region 8,2022,14,540,0,86,10,0,0,0,0,0
HHS Regions,Region 9,2022,14,2517,0,85,23,0,0,0,0,0
HHS Regions,Region 10,2022,14,214,0,25,3,0,0,0,0,0
HHS Regions,Region 1,2022,15,1310,0,105,1,0,0,0,0,0
HHS Regions,Region 2,2022,15,3001,0,31,30,0,0,0,0,0
HHS Regions,Region 3,2022,15,2237,0,84,6,0,0,0,0,0
HHS Regions,Region 4,2022,15,162,0,71,3,0,0,0,0,0
HHS Regions,Region 5,2022,15,2665,0,97,14,0,0,0,0,0
HHS Regions,Region 6,2022,15,899,0,65,10,1,0,0,0,0
HHS Regions,Region 7,2022,15,377,0,11,6,0,0,0,0,0
HHS Regions,Region 8,2022,15,503,0,100,20,0,0,0,0,0
HHS Regions,Region 9,2022,15,2585,0,86,27,3,0,0,0,0
HHS Regions,Region 10,2022,15,198,0,39,2,0,0,0,0,0
HHS Regions,Region 1,2022,16,1621,0,94,2,0,0,0,0,0
HHS Regions,Region 2,2022,16,2475,0,44,24,0,0,0,0,0
HHS Regions,Region 3,2022,16,2301,3,54,9,0,0,0,0,0
HHS Regions,Region 4,2022,16,195,0,84,7,0,0,0,0,0
HHS Regions,Region 5,2022,16,2745,0,78,15,0,0,0,0,0
HHS Regions,Region 6,2022,16,917,0,92,7,0,0,0,0,0
HHS Regions,Region 7,2022,16,412,0,21,19,1,0,0,0,0
HHS Regions,Region 8,2022,16,459,0,88,10,0,0,0,0,0
HHS Regions,Region 9,2022,16,2629,0,88,24,2,0,0,0,0
HHS Regions,Region 10,2022,16,400,0,60,8,0,0,0,0,0
HHS Regions,Region 1,2022,17,1441,0,67,1,0,0,0,0,0
HHS Regions,Region 2,2022,17,2518,1,38,29,0,0,0,0,0
HHS Regions,Region 3,2022,17,2528,1,52,7,1,0,0,0,0
HHS Regions,Region 4,2022,17,248,0,82,9,0,0,0,0,0
HHS Regions,Region 5,2022,17,3007,0,96,13,0,0,0,0,0
HHS Regions,Region 6,2022,17,1165,0,104,2,0,0,0,0,0
HHS Regions,Region 7,2022,17,369,0,9,8,0,0,0,0,0
HHS Regions,Region 8,2022,17,450,0,85,5,0,0,0,0,0
HHS Regions,Region 9,2022,17,2486,1,93,17,0,0,0,0,0
HHS Regions,Region 10,2022,17,572,0,70,8,0,0,0,0,0
HHS Regions,Region 1,2022,18,1575,0,99,1,0,0,0,0,0
HHS Regions,Region 2,2022,18,2691,0,20,30,0,0,0,0,0
HHS Regions,Region 3,2022,18,2448,2,81,4,0,0,0,0,0
HHS Regions,Region 4,2022,18,252,0,98,8,0,0,0,0,0
HHS Regions,Region 5,2022,18,3184,0,112,6,0,0,0,0,0
HHS Regions,Region 6,2022,18,1076,0,62,3,0,0,0,0,0
HHS Regions,Region 7,2022,18,348,0,3,2,0,0,0,0,0
HHS Regions,Region 8,2022,18,497,0,73,9,0,0,0,0,0
HHS Regions,Region 9,2022,18,2515,1,105,22,0,0,0,0,0
HHS Regions,Region 10,2022,18,879,0,88,7,1,0,0,0,0
HHS Regions,Region 1,2022,19,539,0,59,65,0,0,0,0,0
HHS Regions,Region 2,2022,19,2994,0,20,34,2,0,0,0,0
HHS Regions,Region 3,2022,19,2923,1,40,5,0,0,0,0,0
HHS Regions,Region 4,2022,19,263,0,130,11,0,0,0,0,0
HHS Regions,Region 5,2022,19,3140,0,80,6,0,0,0,0,0
HHS Regions,Region 6,2022,19,986,0,49,3,0,0,0,0,0
HHS Regions,Region 7,2022,19,376,0,3,3,0,0,0,0,0
HHS Regions,Region 8,2022,19,619,0,71,20,1,0,0,0,0
HHS Regions,Region 9,2022,19,2561,0,138,18,0,0,0,0,0
HHS Regions,Region 10,2022,19,1006,0,57,5,0,0,0,0,0
HHS Regions,Region 1,2022,20,518,0,51,59,0,0,0,0,0
HHS Regions,Region 2,2022,20,2960,0,17,28,0,0,0,0,0
HHS Regions,Region 3,2022,20,3073,1,35,3,0,0,0,0,0
HHS Regions,Region 4,2022,20,330,2,158,11,0,0,0,0,0
HHS Regions,Region 5,2022,20,3206,0,59,5,1,0,0,0,0
HHS Regions,Region 6,2022,20,1019,0,42,1,0,0,0,0,0
HHS Regions,Region 7,2022,20,441,0,7,4,0,0,0,0,0
HHS Regions,Region 8,2022,20,544,1,62,7,0,0,0,0,0
HHS Regions,Region 9,2022,20,2715,0,136,30,0,0,0,0,0
HHS Regions,Region 10,2022,20,888,0,56,1,0,0,0,0,0
HHS Regions,Region 1,2022,21,499,0,21,52,0,0,0,0,0
HHS Regions,Region 2,2022,21,2703,0,14,19,0,0,0,0,0
HHS Regions,Region 3,2022,21,2884,1,20,3,0,0,0,0,0
HHS Regions,Region 4,2022,21,336,0,173,6,1,0,0,0,0
HHS Regions,Region 5,2022,21,3124,0,27,4,0,0,0,0,0
HHS Regions,Region 6,2022,21,1053,0,26,2,0,0,0,0,0
HHS Regions,Region 7,2022,21,299,0,1,0,0,0,0,0,0
HHS Regions,Region 8,2022,21,540,0,35,3,0,0,0,0,0
HHS Regions,Region 9,2022,21,2792,0,141,23,0,0,0,0,0
HHS Regions,Region 10,2022,21,873,0,54,2,0,0,0,0,0
HHS Regions,Region 1,2022,22,374,0,18,23,0,0,0,0,0
HHS Regions,Region 2,2022,22,2019,0,4,14,0,0,0,0,0
HHS Regions,Region 3,2022,22,2760,1,19,4,1,0,0,0,0
HHS Regions,Region 4,2022,22,315,0,163,13,0,0,0,0,0
HHS Regions,Region 5,2022,22,3045,0,35,5,0,0,0,0,0
HHS Regions,Region 6,2022,22,885,0,31,1,0,0,0,0,0
HHS Regions,Region 7,2022,22,414,0,1,0,0,0,0,0,0
HHS Regions,Region 8,2022,22,661,0,28,5,0,0,0,0,0
HHS Regions,Region 9,2022,22,2966,0,140,33,0,0,0,0,0
HHS Regions,Region 10,2022,22,718,0,33,3,0,0,0,0,0
HHS Regions,Region 1,2022,23,424,0,9,21,0,0,0,0,0
HHS Regions,Region 2,2022,23,2147,0,1,6,0,0,0,0,0
HHS Regions,Region 3,2022,23,2718,0,15,0,0,0,0,0,0
HHS Regions,Region 4,2022,23,296,0,132,11,0,0,0,0,0
HHS Regions,Region 5,2022,23,3027,0,35,4,0,0,0,0,0
HHS Regions,Region 6,2022,23,1571,0,11,3,0,0,0,0,0
HHS Regions,Region 7,2022,23,348,0,1,0,0,0,0,0,0
HHS Regions,Region 8,2022,23,514,0,18,6,0,0,0,0,0
HHS Regions,Region 9,2022,23,3096,0,109,22,2,0,0,0,0
HHS Regions,Region 10,2022,23,959,0,18,2,0,0,0,0,0
HHS Regions,Region 1,2022,24,343,0,5,9,0,0,0,0,0
HHS Regions,Region 2,2022,24,1777,0,13,7,0,0,0,0,0
HHS Regions,Region 3,2022,24,2507,0,20,2,0,0,0,0,0
HHS Regions,Region 4,2022,24,295,0,101,3,0,0,0,0,0
HHS Regions,Region 5,2022,24,3154,0,7,0,0,0,0,0,0
HHS Regions,Region 6,2022,24,1755,0,11,3,0,0,0,0,0
HHS Regions,Region 7,2022,24,382,0,1,0,0,0,0,0,0
HHS Regions,Region 8,2022,24,387,0,8,2,0,0,0,0,0
HHS Regions,Region 9,2022,24,4410,0,118,17,3,0,0,0,0
HHS Regions,Region 10,2022,24,891,0,23,3,0,0,0,0,0
HHS Regions,Region 1,2022,25,282,0,11,0,0,0,0,0,0
HHS Regions,Region 2,2022,25,1615,0,12,4,0,0,0,0,0
HHS Regions,Region 3,2022,25,2620,0,12,2,0,0,0,0,0
HHS Regions,Region 4,2022,25,189,0,47,7,0,0,0,0,0
HHS Regions,Region 5,2022,25,2852,0,8,1,0,0,0,0,0
HHS Regions,Region 6,2022,25,1438,0,2,1,0,0,0,0,0
HHS Regions,Region 7,2022,25,488,0,1,2,0,0,0,0,0
HHS Regions,Region 8,2022,25,326,0,4,3,0,0,0,0,0
HHS Regions,Region 9,2022,25,6476,0,45,4,0,0,0,0,0
HHS Regions,Region 10,2022,25,803,0,26,5,1,0,0,0,0
HHS Regions,Region 1,2022,26,846,0,1,6,0,0,0,0,0
HHS Regions,Region 2,2022,26,1797,0,1,2,0,0,0,0,0
HHS Regions,Region 3,2022,26,2518,0,4,1,0,0,0,0,0
HHS Regions,Region 4,2022,26,226,0,29,6,0,0,0,0,0
HHS Regions,Region 5,2022,26,3008,1,5,2,0,0,0,0,0
HHS Regions,Region 6,2022,26,1203,0,3,1,0,0,0,0,0
HHS Regions,Region 7,2022,26,427,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2022,26,299,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2022,26,8320,0,21,5,1,0,0,0,0
HHS Regions,Region 10,2022,26,567,0,12,2,0,0,0,0,0
HHS Regions,Region 1,2022,27,976,0,2,1,0,0,0,0,0
HHS Regions,Region 2,2022,27,1407,0,3,0,0,0,0,0,0
HHS Regions,Region 3,2022,27,2513,0,2,2,0,0,0,0,0
HHS Regions,Region 4,2022,27,164,0,23,1,0,0,0,0,0
HHS Regions,Region 5,2022,27,2621,0,6,1,0,0,0,0,0
HHS Regions,Region 6,2022,27,1326,0,0,1,0,0,0,0,0
HHS Regions,Region 7,2022,27,348,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2022,27,275,0,1,0,0,0,0,0,0
HHS Regions,Region 9,2022,27,8204,0,35,5,1,0,0,0,0
HHS Regions,Region 10,2022,27,1029,0,13,1,0,0,0,0,0
HHS Regions,Region 1,2022,28,903,0,1,0,0,0,0,0,0
HHS Regions,Region 2,2022,28,1607,0,5,3,1,0,0,0,0
HHS Regions,Region 3,2022,28,2547,0,4,0,0,0,0,0,0
HHS Regions,Region 4,2022,28,171,0,28,0,0,0,0,0,0
HHS Regions,Region 5,2022,28,2690,0,4,0,0,0,0,0,0
HHS Regions,Region 6,2022,28,1605,0,1,1,0,0,0,0,0
HHS Regions,Region 7,2022,28,455,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2022,28,421,0,0,2,0,0,0,0,0
HHS Regions,Region 9,2022,28,8261,0,63,3,0,0,0,0,0
HHS Regions,Region 10,2022,28,1442,0,9,2,0,0,0,0,0
HHS Regions,Region 1,2022,29,907,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2022,29,1602,0,3,0,0,0,0,0,0
HHS Regions,Region 3,2022,29,2701,0,1,1,0,0,0,0,0
HHS Regions,Region 4,2022,29,148,0,6,0,0,0,0,0,0
HHS Regions,Region 5,2022,29,2665,1,6,0,0,0,0,0,0
HHS Regions,Region 6,2022,29,1725,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2022,29,542,0,1,1,0,0,0,0,0
